id,date,name,type,elapsed_time_seconds,moving_time_seconds,distance_meters,total_elevation_gain_meters,summary_polyline,distance_miles,total_elevation_gain_feet,year,month,month_name,weekday,weekday_name,week,pace_min_per_mile,pace_min_per_mile_str,month_cumulative_miles,total_cumulative_miles
7265461077,2022-06-06 12:23:12,LVRT,Run,1450,1401,3586.8,11.6,edrtFtv}qMDCHWIcB?gAEm@A}@Ek@O_AEkAO}@ImAIi@Oc@Gm@Qe@MkAk@qA[oAUe@o@oBmAkCU]O_@c@a@aAkAKOK_@e@g@WUe@q@MIYMeAcAi@Wk@g@mAw@k@Uc@C[Qm@OKGWEc@SiA[q@_@M?M@IAm@U[Ua@Io@Ia@IqAq@g@]a@S_@a@_@e@a@q@GSW_@ISi@o@KWKEQ[MMGYAOOo@Mw@a@_BKWG[?_@DUGIG]A^Rl@XzAJ`@L`AZ|@\x@|AnC`@^\p@z@dArAv@RHh@L`ElBdCl@Z?TDj@TnAn@THd@XfAh@lAt@b@PXRVLpArATLX^f@l@FBHXJLLV`@P^x@`@b@PZNDJZVV@FHLTRH^b@x@LZx@jCDZHL\`BRpBVj@BXAbAE`ADlAb@tDBx@NtAD`A,2.228739731815527,38.057744,2022,6,June,0,Monday,23,10.476772889483662,10:29,20.062261548212312,209.3207774615681
7276327127,2022-06-08 12:34:59,LVRT,Run,3012,2942,8303.8,46.7,_brtFnh~qMEGCe@GOE?GEEQ?WLQH_@HUIw@?o@IqAG]KoASw@AOL_CKg@Cc@A[F}@Co@Ik@BqBQw@_@eAIcAMq@K_@]o@OaAg@iBM{@Wo@s@qAUe@g@y@c@_@gAuAc@e@aAu@e@q@EEC@QNOAQFKA[i@Qo@OOq@OsAu@wA_@mAq@y@k@e@W{@WgAc@cAYg@SYUe@k@i@g@u@a@eAiAe@c@c@m@g@uAi@{@Uq@Uc@k@}@W{@Wu@W_AQk@Gg@Ou@Gi@EWg@sAWoBWwAe@eB[yAEgAS}AKyAYoCMu@OmCCiBQmAGaA?w@IaA?k@Gs@Ao@S_BOm@Gs@Gq@@{@Ac@Oy@UiDE}BMwACcBc@yEYsESuASyBcAiFc@wAAa@Kg@Eg@O}@K_@Sc@GYOQM[e@o@Qa@Gc@ABIi@KOM_@W]Wk@Qu@We@IYIa@]y@u@q@g@OKGiAkAa@i@c@a@c@k@a@a@qA{AIIo@Ya@c@OEYWIW@i@FWFE@GHGBSBEADLTDPBR?RJLP`@PNX@LC@@fAzAl@`@dAjA^l@t@r@n@|ANXb@h@^bAj@t@n@tAHHz@d@JLJ\Vb@Cr@BRP`@V^Lh@?XTXXpA\bATzAF`AJh@?zAR`BCv@Dn@@|AD|@Hl@@t@Cp@Hr@Av@Hx@DxBC`@Kz@C\B^RdACbA?jBL|@FpCRxAH|@^pCDjAHh@Pj@Hb@Ff@Bx@h@|DHlCBd@@r@HfATx@XtBLb@Hj@@h@N~AVrANf@\x@Lp@`@pAhAtCTjAZx@J`@|@jB^h@b@b@ZXzAz@h@`@d@d@LHfA\jDjDjAz@l@ZzAh@rA|@HJL?t@ZXHv@n@^Px@r@r@z@v@hAj@`@xBfCh@d@LX^\Hd@HN\d@DL\TTt@d@|@RVj@hB^l@x@~Br@zDHVARBL,5.1597549305926655,153.215228,2022,6,June,2,Wednesday,23,9.503035317164029,9:30,25.222016478804974,214.48053239216077
7287116599,2022-06-10 13:35:52,LVRT,Run,2529,2423,7149.6,5.6,_artF`r~qM?DDB?JBNAbAJd@XpB\hEb@jDHvAj@~D\vANnAHjAXjAVp@FXFdAZlBGz@@RZpAP~Ab@`CV~@Z`C~@xEZjCR`Ad@lAH^HvAD`@Rj@Rz@`@nA\pBdAzBp@hBb@t@nA~CNtARr@n@bAn@fB\f@p@rATx@|@xB~AhCz@hA`AfA`Az@~@`AdBnAhBh@n@Lr@\bAXp@ZzAd@tAXn@V`@HdAXzAZtAp@b@Xh@l@\H\d@Nb@HNXVpAxAjAz@TR`BxBf@j@pAlA\N`@PTRZLnAfAh@l@`@p@rA`BTRd@RJJt@bANNj@b@l@`@|AtAbAt@t@x@tB`Bj@v@tBfBp@z@LJTHNLP\pAhAVPb@b@vA~@p@x@`Ax@b@f@f@ZPTZVRHHP^Pj@`@l@p@~AnAf@b@X^n@f@vBzBp@d@fA`A^Tv@x@rCfBl@h@xAvAZXn@b@lB~Ah@f@t@Zr@d@lCbCRNF@BLDBRNL@DBDDE@LHNZHJp@l@Z^`@XVXb@VFJVHCHKEKDMIKCEGOIMWc@q@i@s@]YMc@k@aAYWYOQUm@e@KSKMQYECc@EEEUc@kAkAM_@_@k@g@WOOYk@a@c@qE}CmAo@g@c@uA}@]M]q@[a@GOg@s@[UWY[Kk@]e@c@k@_@a@o@g@_@]MSWMUSOQSc@W{A}Ak@[a@]SGQ]YmAy@iA]QsB{Ae@SBA?AYSmAs@k@g@m@a@GM,4.442566517951459,18.372704,2022,6,June,4,Friday,23,9.09009086755436,9:05,29.664582996756437,218.92309891011223
7287116731,2022-06-10 14:19:48,LVRT,Walk,2266,2266,3587.7,25.8,{hntF`pdrM_@g@QOk@KKEG_@c@]OIK?@@[I_AiAa@_@_@g@IAIIg@U?IGCKWMMCC_@EKIY_@Mk@GMe@]QUUQKOi@m@Ui@ICK?ICWUGAYU]i@[MQUECUAKEMMKS_@]o@c@m@o@q@a@KQk@_@m@o@OCQMcAe@c@YqB}@]Gg@SiAQa@M[Ck@Yi@CUOg@Ga@Qe@MSMSCYOMEGGYGKIIMUGYKi@e@]_@OWc@_@e@q@UYWSOWQc@a@s@u@_B[aAu@{AOg@Yc@Qm@Ya@m@uAS]I_@]o@a@mAU_@OKQw@OYMs@_A{Ak@oBc@{@GYWi@K{@W}@MWKkAQ}@KWMg@IWU}Aa@_BSeA_@cCKYMu@Qi@Ic@KYUyB[{@Ci@CWOi@[u@Gc@IQEQ?QAMQ]E]O_@GiAQg@Ky@K]Ek@Qu@Em@cAeD]cCWs@M}@Qs@K{@KUOs@GQCUO[OsAOu@Sm@Ac@Ow@KuAQeAGi@?o@GU,2.2292989672785115,84.645672,2022,6,June,4,Friday,23,16.941050626678187,16:56,31.893881964034946,221.15239787739074
7293102334,2022-06-11 15:33:31,LVRT,Run,3052,2958,8818.5,91.5,obrtFzh~qMC_@?GKSEWC{@UeBGgBUy@Ku@E}@O{A?a@Gg@?[Fw@SiA?kAMi@OWGWCY?o@W{@Iw@SkAKiAWwA_@iAKm@c@k@Is@K_@Wk@q@y@_@aAwAiBa@y@Y[QOs@Wy@g@eA_Ag@_@mAuAe@OIGQWGCW[ECIQSIW?KEw@eAc@MKUs@i@IEUAGG]o@a@e@Yg@]_@KGCEEo@Oo@MW[O[]QKOCECCI?MDSJWB[[e@i@g@UKKME_@GUDm@?MMSOs@[cASoAE_AG[Q[Kc@AQJm@GCU@Ie@EAEMO_C@cAYaAIaA[qCS}@ASB]AUQm@]q@Ou@MoAHmC?q@Cb@?@D]@Ys@oHWgA[cAs@wCu@uDOeASqCOw@Ke@Yc@GSGiAQeAG_AIs@GyAIQU]EOUeAU_Ae@uE_@_C]y@a@q@UWI_AMk@{@qAuAyDmA_CiAgBY[[u@oAcBUOOQe@w@}C_EmBmBKOQECEKEGH[uAc@g@ECEJBRBHDb@FNNLLF|@PTNPPTPZ^b@FVf@z@dAl@\VV`@x@`A|A^ZLRn@rARv@TjBANGPALV@\DTT^h@Jb@Nv@X^N`@BLEf@BHTt@BZd@hA\|AB`@Zt@l@nCPjAF|Ab@vCLpA@fBRlDAfALv@J\N~@JlAFhCNvADp@?ZSzAErBVdBALDTAVB^Hd@Nl@DlBLxAPr@@PTn@D\Rl@HjAf@zA@LA`@@z@Hd@D`AJj@PpBXfAB\Cp@HXD`@NhA\bAFd@Pf@Hv@d@hBV`CHd@FV?RFTCrAPv@P`@Z`@|@n@nAn@fAn@b@PdAj@x@h@dB`@b@@XFFB^f@~@d@h@h@h@XX^NZRPXd@|@z@v@r@dA`Bh@Rd@l@Bh@ELGDxAd@j@ZnA~AdAp@\ZPTP`@z@x@d@j@XLb@X`@\CnAFb@?NBZJXr@t@NVDXAn@@ZBPPn@ZTDNBZ?Pa@zAEZGbAB\Cx@FRVd@VRNxBVdCH\TrBLf@NrAJxA?b@CF,5.479575478146321,300.19686,2022,6,June,5,Saturday,23,8.997047343652547,9:00,37.37345744218127,226.63197335553707
7303241416,2022-06-13 12:35:04,LVRT,Run,3767,3576,10047.2,12.7,q`rtFxq~qMCD?HDNB?LpARZ@d@Hv@Lf@VlBJ\BZFV@T\`AF`@@ZPfA\|ADd@?l@Tr@LdBNj@Hr@Lj@R|BDP\j@j@vAN|@FtAp@lBNp@L~@`@|AFrACvALbAFNX^`@dBHj@Px@HPZ^HTPdAj@bCXrBJf@B^Hd@n@`BPfAZl@PjApA`E\vAn@pAx@xAdArAZx@n@jAj@|B@JJXXJZAZJJXG?Xf@Pl@fA|AXh@|ArBb@`@h@\TZRFTDJJl@b@VH^VvCnAlA^bAt@hAf@nCbC`CzA~@x@vA~@d@b@VPx@Z`@Vz@hAjAz@h@Xf@r@PBZPBHXJFd@NXTNPFLJ^n@^\T\|@bAhAfAxBzAf@d@`Ad@l@r@jBbBd@VZZz@f@|BzBlCbBj@j@PJlAdA`@d@l@f@\n@JLnCtBTRb@j@fAbAX`@Xp@fAlAb@`@`AlAh@V`An@pAnAx@f@|ApBNBNRdHzDBA\J^b@Lj@\Nd@|@lArAXl@\VXLTLX^PPP\HHj@f@^RTNlAhA|@hA\Vl@dARLTVHLt@^jBjB~AjAbA`An@f@f@Xp@p@j@Xh@n@lAlAxDxCXXRXVNvAfAt@\xAz@pBlBHPPh@BBJ@LHFJHVr@`A\n@X`@n@p@`@hAl@j@^t@d@\dAjBd@\\PJ@DFBADPF@BGAEGE?]SMOU]i@Wo@[WWa@m@u@o@cAg@m@cBgCi@i@q@g@{@oAWWeAmAeG{G}@{@SUk@c@c@e@u@e@cA_Ay@i@g@a@c@W_@e@k@a@k@{@_@_@YUmAs@OOcCoCy@q@_A{@Sm@KGWIMKa@_@e@q@aD{CeAu@q@w@GE[CQGAK?QJc@_DeBqAg@EKe@Sy@o@aAc@u@m@i@m@s@k@e@WY]u@m@m@q@kAcAg@o@e@e@WOi@m@q@c@_@i@q@s@YSi@Yy@{@wB}Aa@O[U[_@u@eAQO}@eAw@w@cAy@SWi@g@o@_@SW_@Y_@c@OWi@m@i@a@_@a@{BeBkAiAaBsAWWcDqCUO,6.2430561596679395,41.666667999999994,2022,6,June,0,Monday,24,9.546606417708414,9:33,43.616513601849206,232.875029515205
7303241629,2022-06-13 13:39:14,LVRT,Run,1293,1255,3019.1,21.1,kwntFb{crMaBhCMMa@UKOc@[KQOEIKy@e@MMUKKOm@g@WYm@_@QGcB_BMEW?ECa@a@e@QQWOKY[_@Sc@[Y_@y@q@cAi@o@OYCg@IYKWQ]CWMc@KSCi@S]EWQc@Ee@MQQa@W]A}@M}AiAs@o@sA_Bg@c@U_@e@mA[e@I_@[}@MWI[MYMa@Ua@a@_AE[Sg@e@w@iAwCs@{AOk@_@aAaAwBa@sAQeAMg@]eAS_@Qu@GMWcAUkBOy@kAiFGm@Mi@UqAS{@QkASu@OmAa@{AOkAi@kBC_@Qy@Km@Og@]}ASk@Io@e@}B]{BYaAS_Ac@}A}AqIEk@Iq@,1.8759864292194317,69.225724,2022,6,June,0,Monday,24,11.149689753016903,11:09,45.49250003106864,234.75101594442444
7308634387,2022-06-14 12:07:00,LVRT,Run,5962,5813,16099.6,46.6,w`rtFfq~qMAJLt@Cn@Vl@JjA\|ALlBP`@p@hD?hAh@pCDvAXrA^jAdArFPhBGf@@`@~@pCZvBr@vCExAP`@z@`Ar@jC`@z@rA~DbAnFn@`B|BnIF`@JhB\xAhC|FfAxAjAfBj@dBf@z@ZfAbAjBjDlE~@t@XHlA|ArGzB`BNlEfAfBpA~@\`A`AbBfAr@nAjAZ|@rAH`@p@nAj@d@r@JnAh@|@l@`@bAhAv@tAnBv@z@l@`@^^x@Z`FrEfBjAbCjCd@n@fBhAbAfA~@p@bEbEx@p@zAfBfBvAdE`ElAZhD~Dp@d@j@fAp@Zf@h@PBz@p@^n@Z|@x@d@bAz@v@bAd@z@TLx@Bb@Xl@dAv@`A~@ZfDlD`@p@nAv@xBhBPTZx@tAh@|@h@l@h@nAn@\j@nAfA|BrC|BjBhCjC^jAhBhAfB|BhEbDjAjA`@t@~@v@ZLf@h@LZt@bA^dAr@\l@dAn@p@x@nBTx@r@jApApCJh@nA`CCEDfAVr@LBKm@USQ{@o@aB}@cBaAuCoCeF[YwAmCsBmCuCmCi@y@uEwEuFaGuBkCcGmFOAKJm@oAmBqAuFkFgCyC}EkF_DiCQ[GkAYy@aAoAk@g@OYsBaA{@w@}@UeB}@_@a@eFsDq@{@aAi@_AuAmAe@cAkAyB{AiAkBmDaDw@_AiAaAyA_AcEiE}@mAu@k@c@g@m@UaB_CcCwBUI[k@}@_@_BaAuCwC]i@aAW{@q@s@KY_@q@c@q@SmA{AmDeCw@}@}@_@c@_@oAc@cAq@y@[yB]s@g@oCmA{@YeEcF{@sAqAuAo@gAUu@eA}AWo@o@c@e@q@w@}Bw@cAqCiHSaAy@{AWaA}@eEm@{Ge@m@YiAy@qAC{@W_Ay@iGs@wCWeB{@qCq@oEiAyD[eCk@iBQiBcAgDMaA_@}A[{Cu@{AUgASc@y@kEUe@?s@DEMWG@Ek@@mBYyBSm@F{AKu@@k@IsAQcAJsASeBLsAMy@IaB[gBQkCMwC[cC_@uBc@s@Mu@gAiB_@u@QcAm@sA_A}@AHx@CIFj@dBHhAT~AhAvCvAnHRnB?z@Fn@FhDRnAVxDB|CN`BTzDJtC@xAFp@Xt@@Y,10.00385251096723,152.887144,2022,6,June,1,Tuesday,24,9.684602329664505,9:41,55.496352542035865,244.75486845539166
7330630709,2022-06-18 13:21:50,LVRT,Run,5570,5484,14923.4,144.7,ebrtFlh~qMCOJw@@u@O_DAeABq@KqABmAOgAG}AU{@?gAIeACsAGs@c@uBMmAYuAMiAu@{Bo@eAa@mA[a@Ma@kA{By@uB{@aBu@k@wA}AkA_Am@w@sAg@wD}@_CeAoA[sAk@}B{CcAgBc@aCmBaHa@yBe@aDq@qBmAuJ_@cBo@sBw@eB{@kCu@yAOwBa@mAQ}CSqAe@uGKeE]wCCiGsAmIQ}BScAYeC{@sE[_Co@yCEcAOa@YeBYi@SeAQ[G]c@m@?s@{AoAg@qAUeAa@iAo@cACQk@a@c@q@y@_AWOe@iAg@m@aCkBKKcACSKe@yAcAw@oAmBe@aBw@_Ba@s@aAcC_@{AgAkICwAS{AMoCsA{NAg@H}@SeB@[HSD{ACoAd@}B@eCEuE[mDe@}COgBo@aEG}AMs@DsAUsDCaHq@yFQwBk@_CMuAe@qAU{AM[WcAyAcDSYu@g@_@o@c@c@mA}Bq@i@OU_@U[u@U_@iAs@w@yAu@]SUwBcDWq@[aBc@oIAgAYaAWBMf@AIKXY`@Cb@JzBKr@b@vB`@`At@fCf@z@fAlAjB`Dt@dAfCdChD`C`BrBNn@f@r@~@tDRb@`@vBNZFZh@|@`@fBPnBT~@TpC\`BCpBXzABfBRdBFjAR|@@b@P~@PvBXt@HhBLx@?t@Pp@Fv@Aj@LrDGxBKt@AzBKbA@xAMjAAdCMbBGlEFjIRnCClCIjA@P^j@Pt@Vb@L`Bn@|BnB`Eh@zAfApB`A`AnEtGdAdAf@`AzA`A|BhCp@bADv@JXn@h@H^^r@p@f@r@pBRdAt@dA|@`DFf@z@d@P?XV\DEE@GUDAn@Td@TxCf@~BNjAZrA?fBPz@Bz@V|@P~AA~@HvA@pBL`ABrBVjBJjBGjA`@|A?`AJxAGx@@`@t@zDAhCNr@^|@Jh@HdBAlBTbBO`ABT\p@Pn@T~Bd@lB@`AXx@Jl@fAvDAfAHf@hAjC|@jAlAhDtCjDzAxA|@\h@b@zAr@dAhAnAd@xAlAvAz@j@Nt@`@|DpCb@v@h@\Z^b@`Az@f@`BdCbAv@z@hBz@pARdAh@`BArAd@~AZhBR`CCx@HRTXRl@HvAPz@VnBBp@Kh@?VDXNX,9.272993898119726,474.73754799999995,2022,6,June,5,Saturday,24,9.856579331787664,9:51,64.7693464401556,254.02786235351138
7336471428,2022-06-19 15:14:54,Cressona Loop,Run,2982,2910,8061.2,125.8,{a}vFl|bpMJLKUWgBSq@Go@Mk@Ew@MaAo@mD]{@iAaEaByEg@mCKo@?k@IcA?i@UeBk@kIU}BWsAg@oBSm@kAwBYq@c@qBKYo@cASM_@Es@BIEGDSb@QN[DEAECc@eAy@oAUg@q@yBWqAa@aHEsCKiCGs@MaAs@_DEg@?IHa@LYFUXk@^gA\s@PQHMHGNCl@o@dAsANWBMB}AI{A@e@AQKqAMq@Gq@Os@Aa@Hy@JMJEBGMoEDO\]pAw@JQJMRKLHRZLb@BPJP@`@DRf@pB~@|EPh@X|BHNRPRHRBFDTnA?\AZWhAm@lDS|@Eh@Kr@o@rCOjAYtAMfCSpBQfAAd@_@fEUvAM~BOz@?p@O~@APBJOr@QXAXKX[LUOOQQYmA_Ci@aB[eCAu@KeAAw@K{BEmFC_@WyAq@wCEYDURk@B[LQJa@HOH[L[P{@NGL]l@g@`A_Aj@u@DQFs@B}AIw@Ak@Gk@YkCKs@ASDeAFIDADKFi@Dq@Ca@O{@Ce@JUf@e@l@]VQ`@SDAB@A@JVn@lCf@nAPdA\jAX|AHv@PlANl@FPRTTLTDFDRj@Dd@Ev@UjAKr@_AfFKlAe@|BGn@g@lBM~@EtAOpBE`BQlAMpBUjAAb@QhBW`BC^EPCTFd@?TVRXHFDFLCVLXLV^\PTN\F^BVAR@H|@bA`@pAXb@VdAx@rFNhBL|@^tDNjCRj@BR?f@d@`C^nAh@dCf@`BRtA^vALv@hAxEv@jE@RCVRV`@dAF\Ff@Nb@\xARrAb@dBTfBVnA@~BJ|@Z|AJnAEF,5.009009904681422,412.729672,2022,6,June,6,Sunday,24,9.682552225475115,9:41,69.77835634483702,259.03687225819283
7345992742,2022-06-21 12:13:08,LVRT,Run,3770,3699,10216.8,27.9,o`rtFdr~qMHh@BB\xDTx@VxAXhALz@Xp@D\HvAPzAN|@Tr@b@|CTr@Lx@HbANl@Fb@`@dBJbAn@jAPp@B\Nj@Fp@Nl@R`@HRR`BVbAPvAX`AD`@Pb@VrABbAf@rCXlAVv@Nx@Lj@Vn@Rp@Rf@Lp@P`@FPPvB|AzE@v@Hj@Pl@rBnDd@tAp@pALt@Tn@j@fAZt@PTT`@^`AVf@\Zr@z@rApA\b@n@r@\NVZh@Pv@p@j@Ll@^n@Nt@`@x@Xf@HZJXPz@\\Xr@b@z@Vt@\rA|@d@j@dAbAt@\h@^`@`@b@j@fA~@z@jB^p@NNjAn@jAd@`Av@NTn@P@@I?ADDXDDPBRT^z@v@fA~@v@x@z@^j@dA~@fAvAnAx@n@\`@f@fAn@t@`A\Vb@N^Vn@h@d@h@zAhA~@l@T\~@~@Z^r@d@rAdBfAn@^Zp@n@jBxBhAp@r@r@d@XTZZLf@@JDX^h@\d@h@`At@b@f@XRRXVj@Zb@pA|Aj@x@xAnA|@lARPn@~@dAbAn@t@t@l@l@\z@^KKt@ZV?PK?GDM?MKEGI_Ao@]m@QOaAiAk@i@W_@sBgBi@cAq@u@s@q@c@YY_@gByAkAeAOOc@o@oBeBw@cAoAiA]Ue@i@c@_@o@u@}@q@c@e@a@Q_@c@gA}@mDeD{@i@IQECy@_@]]]Yy@cAaBcBkAaA]a@yBqBOM]IYO{@y@oA_A}@iAWg@aCaC[US_@g@q@sAy@a@g@]S[]a@OIKQ_@q@s@cAm@s@{@[CUIU[k@c@SWYMy@o@QQS[i@g@{@g@c@e@MEY?e@I{AGoAa@{A[gA]s@Mo@Ss@_@k@_@YW_Ao@Q_@S[[a@_@UWe@_@a@gCcE_@e@So@e@cAkAyAKIYc@q@qBUe@GYSi@u@_Ca@{@Qw@cAgBc@y@w@cCaAsBg@sB[cAc@cBMo@MsAS{@OwAmAoEe@aCg@eBIu@_@oBk@wB_AmEWu@Oo@Mq@Mi@OmAg@_CkAqHUmBaAuGi@_CYeACc@S{@,6.3484409758037454,91.53543599999999,2022,6,June,1,Tuesday,25,9.711045630725863,9:43,76.12679732064076,265.38531323399656
7362228591,2022-06-24 13:01:28,LVRT,Run,4936,4885,14302.1,114.1,kbrtFth~qMAiAGa@?_DFeAW_D_@oBJoBSgAUuBc@m@GO?}@[aCCu@Im@]oAMkAK_@k@i@]s@EWAy@e@aAC_@SiAGaBIk@w@q@Yu@c@_@_AcAcAyAi@a@iC}Ag@UqCc@aB}@mAk@}AWg@SY]Qq@Wg@WW]MOO}AwC_AuCm@sCQg@}A{AwA_Cg@gBq@eB{@gD]q@UmAk@qAOi@_@wCMg@IU][OWG}@_@sBEoABcAIw@MoCK{@Cm@Ga@]gARwAOy@Eo@@mCScAEiBMaAF_DMiCOu@EmCYgGQiA]sDeAgIa@kAYsBs@mCc@aAYmAk@a@Ig@aAaBU_Am@_A[iA[q@g@e@Yi@s@m@Ss@_AiA[Y[Mo@o@Q[Ka@}@y@Se@u@[Q[eAeA]k@mAkASa@a@}Aq@kAi@qAg@iBgAwF_@_FKu@@_@c@yAUmBg@_DW_AQuA?oCHsADqEJwAPaAJaCBmAIgFSoCOw@YqB?m@McBM[Go@[qAEw@g@iAQmCM_@HgACgARy@Bw@\s@Da@Km@[_AMeBGeBQiA[oCm@aCoB}E]kA_AcB}@iAm@e@oAyAISY[U}@y@wAm@a@MYWYaBoAg@UGOaAc@MWC@?NPTb@`@f@r@nApAZn@d@h@Rh@v@d@h@v@p@n@~@pARp@r@jA`AlDfAbCP|@fAjDn@fHP`ADdAn@~DHhBT|ABdBZdAH~B`@rARfAVpDBdANjBA`BHj@KxCBvAQpALdAKjACdCSvE@~@IxANtAItBHlFr@hGEtAFd@pAxDb@r@LvAnBpF|@|@d@z@n@|@TPpAxBt@j@nAzA~BtB`AdA^r@t@p@Nl@NXhAzAr@j@v@xAbAhAVd@Hf@`@z@Jd@B\Zt@P`Aj@|@Np@Tl@`@dCx@dD`@fCr@lIJl@JlANbAN~AB`CJjA?lBRbAL|DTn@DZAdDHdDX`AB`DP~BTn@NbA@|ARrCd@xCl@rFbAhEJbAXjAVfCLd@p@tAF~@PdA\n@d@`@NT\hA@r@NXr@d@p@t@f@^j@R^^f@Tt@hAjAv@dCz@rAv@hALfBp@`FtDxExFn@dBVV^TZlAlAxBlBrCr@jB`@fCn@|BZ~ADxARvATn@F|AItBLfEDfCJlBArE,8.886935016839201,374.343844,2022,6,June,4,Friday,25,9.16138877041367,9:10,85.01373233747996,274.27224825083573
7367806103,2022-06-25 13:41:10,LVRT,Run,4358,4356,11393.8,12.3,{untFbddrMZFCRFPd@t@lApAjAz@t@VLLNCDDBFTLVd@\R\f@hBdBTZN^\j@t@f@VZb@Xf@j@pA~@p@l@tBrCh@Z^`@h@^zBtAt@v@Rd@JJfB|@z@v@X`@lA~@XZT^pB|A`Aj@r@t@xAfAj@^j@v@ZDzAvC^^DLV?^NVTT\rB`BLPjCnBp@n@RF^VNTb@^JPf@p@~AhAt@`AjEhDtB~BbBvAr@z@`BfAj@r@jBjA`FxE~@l@p@v@RZl@h@dCxCz@x@b@TVVd@~@f@b@`@r@l@h@`AbBNn@jApB`@zAl@v@XX\v@l@v@~@hBhA~A`@rARh@R^d@|AVj@Z|@\n@^zAn@nBBN@j@FRZ^Xf@DRHbAj@vBp@nDV`BD\B`Ah@dC`@bDb@vC\tDPv@?RFj@XdBFhAF\ZfAB\Ld@Fn@Tl@X`@x@|Bf@~@VzAb@|@Tp@H`@`@h@NZ|@nCh@z@^tAp@bBt@lCj@tAf@|ATtAb@hAFVJjA^zBL`BTjB`@xA@ROtBH`AMa@CA_@cC_@kAKe@@cBFy@AOIc@Wg@WcAM_ACq@I}@a@cCs@wAk@sBc@oAYmAi@iAK_@]{@g@{@So@[aB_@mAa@cAGY[g@}@{Bk@qBQy@OcA_@aBCc@MWIc@s@kEQk@QgAc@uAAo@WsB?oACc@WgA_@}BMg@S}AYcBIeAAwAu@{C_@yBSs@UaAa@gAMc@g@gASsAWeAQ_A_@u@Su@a@{@q@mBu@wAe@iAqC{Ei@m@iAgBy@aAaA}@QYyA}A_ByBQ]uAiAs@cAeHqHuAaAIOq@i@_@c@aBuA_AgAgAy@oAsAcBoA_@_@_BqAU[g@_@}@gA_BgAq@w@g@c@c@g@oAg@OQ]q@}AgBCQGCa@_AS_@gBkBGGs@Ke@WM?OEe@c@IMYOe@g@g@_@Y_@q@[m@eA]c@u@g@mAaBUUYS]_@cBgAcAsAm@g@g@m@_@i@_@Yg@W[[q@WWYg@w@_@_@OUq@e@}AsAW_@yAmAm@s@g@_@]a@w@q@sAsAqB_CmA}@Y]_@SeCeCgCsB,7.079796686840568,40.354332,2022,6,June,5,Saturday,25,10.254531762888588,10:15,92.09352902432053,281.3520449376763
7373461519,2022-06-26 13:19:46,LVRT,Run,3630,3512,8657.0,59.5,kbrtFnh~qMBIAK@@BCDUA]Eg@?i@KmA?_@Di@Ca@Bc@CkCSkCE{AOaBAgAO_AOeBs@yDsAwF]}@eAiBa@aA[e@GWGk@Sq@]g@KUkAmAWi@_@]Y_@]OKGYo@SSKEQMQY]WIUa@UQ@GCaAu@[GSQ_@I{@g@s@QoAUk@c@g@GkAa@Y[m@a@[[gAu@m@k@Wa@g@k@m@gAQQm@gAoAaFg@wAi@iBOy@o@sCy@uE[wAI_@Se@e@kE]qASoBO_CMg@KaBWgBOaCMw@Ew@Iq@GkAOg@CeAQ{@W{BQsDa@kCEi@CuA[}BGs@Au@Ci@Oq@EmBaAmFCe@K{@[aAG]SiCU}@a@uDc@mA]aBg@kA]eAMQQg@a@q@[aA]e@K[iAyA[Wc@e@[g@USy@{Am@k@c@SOMW_@o@u@g@y@MQ[YSKIMq@g@AIA?AJDPv@x@h@|@HDRBFDXZRLVVz@r@hA|@`@NVZ\XZb@l@n@VTFHP^LhA^n@\`Ah@XRR\p@Nj@PTPr@JPL`@Bv@XVJNNd@Jj@v@fCJl@@p@TjAJpBPlA@b@EP?FVj@FhBZ|AF|AM\AZDLR^NfCJfA@l@Lv@@h@Jj@Tt@BV@PIv@Bx@Hl@Bd@AjDBTV|@D|@Jh@J|@@f@E~@?fAFl@Gb@?h@Bj@?z@\hCFbBTn@DZFx@Kj@?PXtATx@Nv@?dAJb@`@dAV|@Zn@JXPnAFl@Vt@Ad@F`@TZh@bA^tAZv@l@bARb@|@nAf@Z^`@j@Xh@n@x@r@Vd@^Zh@TdAt@TDf@Xr@RLJZ\vAx@`@^hAb@^X~@j@f@Rr@d@n@v@Vb@bBfBn@~@DHC\J`@TXNHh@LPJTZN`@z@tADRFfAR^h@f@P^V\\fA`AlBf@jAZfAPtAHjANbAJb@CPBn@FTR^ZbBDb@DpBAt@BlARxADf@?fAFz@?b@,5.3792237811773775,195.20998,2022,6,June,6,Sunday,25,10.881371683801161,10:53,97.4727528054979,286.73126871885364
